source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
511219206950647424,26.765043698287165,0.02888924431846876,61.28232054937269,0.03407282017424306,0.28298019059323476,0.04996146612584706,-0.9423932717364016,-0.27316289896311596,16.368105,1.468008,,,"NOT_AVAILABLE",4403.5,
511242880811515776,26.19455543595662,0.015978934811424657,61.18833564593282,0.019780825604916317,0.3719606960544951,0.026970916038461846,-1.0781288279390444,-0.4654186589394509,15.0999975,1.0949287,,,"NOT_AVAILABLE",5040.02,
511240441270393728,26.39722548346526,0.027861334356570552,61.17592696689118,0.03270068182397866,0.38682186495338133,0.047553193958244915,-2.0614881245149945,-2.368309567702301,16.36647,1.4701166,,,"NOT_AVAILABLE",4376.25,2.866
511217626403058432,26.68057608397665,0.029599301165292705,61.25597761000519,0.03882014662229981,0.40916311391597965,0.05261828556259709,-1.190499500998424,-0.5044601802868646,14.961733,1.1276846,,,"NOT_AVAILABLE",4963.275,
511211957046070016,26.944680085595074,0.026632309701908132,61.08162822328596,0.032794717099943624,0.2922697342738087,0.044419231457857235,0.6371493140500369,0.14617199613387757,15.990088,1.0666399,,,"NOT_AVAILABLE",5100.0,2.1385
511218897712981760,26.83777475823708,0.024129496224782505,61.30182116369045,0.029388195315096902,0.29992621998304525,0.042179538333011544,-1.0268079622603288,-0.24849049119278283,15.929119,1.2464066,,,"NOT_AVAILABLE",4885.6665,
511240613069083392,26.49761481450389,0.012958857422173049,61.180646920686165,0.01428454521735281,0.3048686234688494,0.01943080072077405,-1.0982097189742541,-0.2129710032016205,13.217177,0.8107481,,,"NOT_AVAILABLE",5985.6665,
511212163204499584,26.939793946164393,0.018179608700075303,61.08261993768166,0.021516542885749772,0.29618679480659765,0.029092414835302675,-1.2159116850334621,-0.4213072824981637,15.116004,1.2215166,,,"NOT_AVAILABLE",4900.4077,
511221715211521152,26.96726053523922,0.024210671461886876,61.30526042901687,0.03079214903631853,0.37318614396622685,0.04455165922123476,-1.387989200636754,-0.12128299670610396,16.065483,1.119134,,,"NOT_AVAILABLE",5026.9497,1.964
511219546245003008,26.66576162200224,0.028767067260716102,61.316048596084634,0.03247171705834326,0.2971087629503716,0.047052932725264084,-0.30382201034356837,-0.6927475310231357,16.176342,1.2369804,,,"NOT_AVAILABLE",4876.5435,
511219653627217024,26.735793678915215,0.018887075537953636,61.31375926961699,0.022774822035527366,0.40887196041666213,0.0339290543437925,-0.9944767380482158,-1.3738486357585349,15.381963,1.3886547,,,"NOT_AVAILABLE",4700.47,
511240200746167296,26.411964564074133,0.0203471261404847,61.130716256376076,0.025050874028099714,0.29102827277185916,0.03611099476504469,0.08282517564068992,-1.096613688737198,15.358486,1.1875467,,,"NOT_AVAILABLE",4987.0,
511242983890725504,26.16481785198457,0.02577874081734654,61.1933680564393,0.030554232070508485,0.26826690878076864,0.04357987298161303,-1.088743908195449,0.45098103964696185,16.16016,1.8632336,,,"NOT_AVAILABLE",3958.5,1.824
511243396207582592,26.085917251844528,0.03651183174463472,61.19716462809766,0.043231870903761564,0.3168045489480545,0.06326104217427145,-0.07506141829852539,0.5633778696884059,16.788576,1.6081219,,,"NOT_AVAILABLE",4402.0,
511224945026898944,26.87803528447278,0.020142184384117048,61.34166473106981,0.024481393705406054,0.377193387261878,0.035809120396778804,-1.0797791774490353,-0.20252331595628464,15.695375,1.0609388,,,"NOT_AVAILABLE",5101.88,
